transaction_id,date,year,month,quarter,customer_id,vehicle_platform,build_category,region,gear_category,brand,units_sold,unit_price,total_revenue,customer_age_bracket,purchase_channel,event_influence
TXN-000602,2022-11-22,2022,11,Q4,CUST-00132,Jeep Gladiator,mid,Southeast,water_systems,National Luna,1,389.69,389.69,26-35,in_store,SEMA
TXN-001136,2022-11-22,2022,11,Q4,CUST-00434,Ford Bronco,mid,Pacific_Northwest,power,Goal Zero,1,947.55,947.55,55+,in_store,None
TXN-002714,2022-11-23,2022,11,Q4,CUST-00424,Jeep Wrangler,entry,Pacific_Northwest,recovery,Smittybilt,2,152.23,304.46,36-45,dealer,None
TXN-002061,2022-11-23,2022,11,Q4,CUST-00140,Land Rover Defender,expedition,Southwest,shelter,Front Runner,3,1387.11,4161.33,26-35,online,SEMA
TXN-003150,2022-11-23,2022,11,Q4,CUST-00877,Land Rover Defender,expedition,Southeast,power,Victron,1,1285.19,1285.19,26-35,event,None
TXN-002058,2022-11-23,2022,11,Q4,CUST-00971,Toyota Tacoma,mid,Southeast,shelter,iKamper,2,1394.34,2788.68,46-55,in_store,None
TXN-002601,2022-11-23,2022,11,Q4,CUST-00506,Jeep Gladiator,mid,Southwest,communication,Uniden,1,248.01,248.01,18-25,dealer,None
TXN-001568,2022-11-24,2022,11,Q4,CUST-00666,Toyota Land Cruiser,expedition,Southeast,protection,Metalmil,3,1015.99,3047.97,26-35,online,None
TXN-002491,2022-11-24,2022,11,Q4,CUST-00742,Jeep Gladiator,mid,Southeast,navigation,Garmin,1,313.7,313.7,46-55,in_store,None
TXN-001815,2022-11-24,2022,11,Q4,CUST-00266,Jeep Gladiator,mid,Texas_Mexico_Border,power,Goal Zero,1,725.44,725.44,26-35,in_store,None
TXN-001570,2022-11-24,2022,11,Q4,CUST-00882,RAM 2500,expedition,Southeast,communication,Uniden,2,568.62,1137.24,46-55,event,SEMA
TXN-001614,2022-11-24,2022,11,Q4,CUST-00013,Ford Bronco,mid,Pacific_Northwest,protection,Addictive Desert Designs,4,1500.3,6001.2,46-55,in_store,SEMA
TXN-000444,2022-11-24,2022,11,Q4,CUST-01101,Jeep Wrangler,entry,Southwest,protection,Addictive Desert Designs,1,602.58,602.58,46-55,in_store,None
TXN-000352,2022-11-25,2022,11,Q4,CUST-00746,Jeep Gladiator,mid,Southwest,navigation,Gaia GPS,1,510.37,510.37,36-45,event,None
TXN-001500,2022-11-25,2022,11,Q4,CUST-00246,RAM 2500,expedition,Southwest,water_systems,ARB,2,725.35,1450.7,18-25,online,SEMA
TXN-003090,2022-11-26,2022,11,Q4,CUST-00585,Jeep Wrangler,entry,Pacific_Northwest,power,Goal Zero,2,161.01,322.02,46-55,in_store,None
TXN-000462,2022-11-27,2022,11,Q4,CUST-00303,Ford Bronco,mid,Texas_Mexico_Border,wheels_tires,BFGoodrich,2,1410.31,2820.62,46-55,online,None
TXN-001376,2022-11-27,2022,11,Q4,CUST-00316,Toyota Tacoma,mid,Southeast,water_systems,Dometic,1,203.89,203.89,36-45,online,None
TXN-001782,2022-11-27,2022,11,Q4,CUST-00395,Ford Bronco,mid,Texas_Mexico_Border,recovery,Factor 55,1,307.9,307.9,26-35,online,SEMA
TXN-000334,2022-11-28,2022,11,Q4,CUST-01067,Land Rover Defender,expedition,Rocky_Mountain,shelter,Front Runner,2,2307.27,4614.54,55+,event,None
TXN-002128,2022-11-28,2022,11,Q4,CUST-01200,Custom Trophy Truck,baja_prerunner,Texas_Mexico_Border,communication,Midland,1,1860.31,1860.31,55+,event,Baja_1000
TXN-000429,2022-11-28,2022,11,Q4,CUST-00805,Chevy Colorado ZR2 Baja,baja_prerunner,Southwest,suspension,Icon,3,5381.98,16145.94,36-45,online,None
TXN-000317,2022-11-28,2022,11,Q4,CUST-00187,Land Rover Defender,expedition,Southwest,navigation,Magellan,2,965.43,1930.86,26-35,dealer,SEMA
TXN-001405,2022-11-28,2022,11,Q4,CUST-00327,Jeep Gladiator,mid,Southeast,protection,Fab Fours,1,1082.99,1082.99,36-45,dealer,None
TXN-000668,2022-11-28,2022,11,Q4,CUST-00329,Land Rover Defender,expedition,Texas_Mexico_Border,communication,Garmin,1,336.23,336.23,36-45,event,None
TXN-002905,2022-11-28,2022,11,Q4,CUST-00925,Toyota Land Cruiser,expedition,Southeast,water_systems,Dometic,1,627.47,627.47,36-45,online,None
TXN-000463,2022-11-29,2022,11,Q4,CUST-01119,Toyota 4Runner,expedition,Southeast,protection,Fab Fours,2,3843.37,7686.74,55+,in_store,None
TXN-001440,2022-11-29,2022,11,Q4,CUST-00912,Jeep Gladiator,mid,Rocky_Mountain,protection,ARB,2,1459.63,2919.26,55+,online,None
TXN-001017,2022-11-30,2022,11,Q4,CUST-01127,Toyota 4Runner,expedition,Southeast,lighting,Rigid Industries,3,1007.83,3023.49,36-45,online,None
TXN-001918,2022-12-01,2022,12,Q4,CUST-00481,Jeep Gladiator,mid,Southeast,power,Victron,2,802.82,1605.64,36-45,online,None
TXN-003384,2022-12-01,2022,12,Q4,CUST-00082,Jeep Wrangler,entry,Southeast,suspension,Bilstein,4,989.64,3958.56,36-45,in_store,None
TXN-003247,2022-12-01,2022,12,Q4,CUST-00518,Toyota 4Runner,expedition,Southeast,wheels_tires,BFGoodrich,4,5488.34,21953.36,26-35,in_store,None
TXN-003139,2022-12-01,2022,12,Q4,CUST-00574,Toyota 4Runner,expedition,Southwest,navigation,Garmin,1,815.1,815.1,55+,online,None
TXN-003199,2022-12-01,2022,12,Q4,CUST-01002,RAM 2500,expedition,Southeast,communication,Midland,2,496.6,993.2,55+,dealer,None
TXN-001640,2022-12-01,2022,12,Q4,CUST-01017,Toyota Tacoma,mid,Rocky_Mountain,communication,Iridium,2,260.51,521.02,36-45,in_store,None
TXN-002330,2022-12-01,2022,12,Q4,CUST-00965,Jeep Gladiator,mid,Texas_Mexico_Border,suspension,Fox,3,2205.63,6616.89,36-45,online,None
TXN-001087,2022-12-01,2022,12,Q4,CUST-00942,Toyota Tacoma,mid,Southwest,communication,Iridium,3,207.96,623.88,46-55,in_store,None
TXN-003401,2022-12-02,2022,12,Q4,CUST-00822,Ford Bronco,mid,Southwest,water_systems,Dometic,2,387.72,775.44,36-45,event,None
TXN-001445,2022-12-02,2022,12,Q4,CUST-01115,Toyota Land Cruiser,expedition,Pacific_Northwest,suspension,Bilstein,1,3158.63,3158.63,55+,in_store,None
TXN-001722,2022-12-02,2022,12,Q4,CUST-00887,RAM 2500,expedition,Texas_Mexico_Border,power,Goal Zero,1,2492.44,2492.44,26-35,in_store,None
TXN-001732,2022-12-03,2022,12,Q4,CUST-00772,Toyota Tacoma,mid,Texas_Mexico_Border,wheels_tires,BFGoodrich,4,2815.93,11263.72,36-45,online,None
TXN-003282,2022-12-03,2022,12,Q4,CUST-01092,Toyota 4Runner,expedition,Southwest,suspension,Bilstein,1,3324.23,3324.23,36-45,in_store,None
TXN-000184,2022-12-03,2022,12,Q4,CUST-00886,Land Rover Defender,expedition,Texas_Mexico_Border,navigation,TomTom,4,585.48,2341.92,36-45,in_store,None
TXN-001023,2022-12-03,2022,12,Q4,CUST-00525,Toyota 4Runner,expedition,Pacific_Northwest,water_systems,Dometic,1,636.87,636.87,36-45,event,None
TXN-000124,2022-12-04,2022,12,Q4,CUST-00257,Land Rover Defender,expedition,Texas_Mexico_Border,navigation,Gaia GPS,3,600.48,1801.44,46-55,online,None
TXN-003098,2022-12-04,2022,12,Q4,CUST-01014,RAM 2500,expedition,Texas_Mexico_Border,shelter,iKamper,1,3044.83,3044.83,46-55,dealer,None
TXN-000017,2022-12-04,2022,12,Q4,CUST-00997,RAM 2500,expedition,Pacific_Northwest,shelter,ARB,1,3150.46,3150.46,46-55,event,None
TXN-002624,2022-12-05,2022,12,Q4,CUST-00293,Ford Bronco,mid,Southeast,protection,Fab Fours,2,1605.36,3210.72,26-35,dealer,None
TXN-000626,2022-12-06,2022,12,Q4,CUST-00183,Jeep Gladiator,mid,Pacific_Northwest,navigation,Magellan,2,353.12,706.24,36-45,online,None
TXN-002207,2022-12-06,2022,12,Q4,CUST-00751,Toyota Tacoma,mid,Southwest,power,Jackery,1,431.48,431.48,46-55,online,None
TXN-002022,2022-12-07,2022,12,Q4,CUST-01163,Land Rover Defender,expedition,Southwest,recovery,Viair,1,640.67,640.67,36-45,online,None
TXN-003168,2022-12-08,2022,12,Q4,CUST-01161,Toyota Tundra TRD Pro,baja_prerunner,Southwest,power,Jackery,2,834.45,1668.9,36-45,online,None
TXN-001474,2022-12-08,2022,12,Q4,CUST-00766,Land Rover Defender,expedition,Southwest,power,Jackery,2,1948.11,3896.22,36-45,in_store,None
TXN-000211,2022-12-08,2022,12,Q4,CUST-00501,Toyota Tacoma,mid,Rocky_Mountain,water_systems,ARB,1,328.09,328.09,18-25,dealer,None
TXN-003318,2022-12-09,2022,12,Q4,CUST-00931,Custom Trophy Truck,baja_prerunner,Southwest,water_systems,Sawyer,1,201.57,201.57,46-55,dealer,None
TXN-000474,2022-12-09,2022,12,Q4,CUST-00295,Land Rover Defender,expedition,Southeast,shelter,Front Runner,2,3127.37,6254.74,26-35,online,None
TXN-000611,2022-12-10,2022,12,Q4,CUST-00877,Land Rover Defender,expedition,Texas_Mexico_Border,power,Victron,2,2486.62,4973.24,55+,online,None
TXN-002229,2022-12-10,2022,12,Q4,CUST-00782,Toyota Land Cruiser,expedition,Southeast,lighting,Baja Designs,1,575.28,575.28,18-25,dealer,None
TXN-002638,2022-12-10,2022,12,Q4,CUST-00479,Toyota 4Runner,expedition,Southwest,power,Victron,3,1379.68,4139.04,26-35,in_store,None
TXN-002596,2022-12-11,2022,12,Q4,CUST-00938,Jeep Gladiator,mid,Southeast,recovery,Viair,1,517.13,517.13,26-35,dealer,None
TXN-000510,2022-12-12,2022,12,Q4,CUST-01077,Jeep Gladiator,mid,Southwest,recovery,Warn,4,402.07,1608.28,36-45,in_store,None
TXN-000949,2022-12-12,2022,12,Q4,CUST-01103,Jeep Wrangler,entry,Rocky_Mountain,water_systems,Dometic,3,155.03,465.09,36-45,event,None
TXN-000301,2022-12-12,2022,12,Q4,CUST-00735,RAM 2500,expedition,Southwest,shelter,Front Runner,1,3252.32,3252.32,55+,online,None
TXN-002502,2022-12-13,2022,12,Q4,CUST-00980,RAM 2500,expedition,Southeast,communication,Midland,2,713.48,1426.96,46-55,online,None
TXN-000032,2022-12-14,2022,12,Q4,CUST-00502,Land Rover Defender,expedition,Southwest,lighting,Baja Designs,2,647.1,1294.2,26-35,in_store,None
TXN-001895,2022-12-15,2022,12,Q4,CUST-00422,RAM 2500,expedition,Southeast,wheels_tires,Nitto,1,4594.3,4594.3,18-25,in_store,None
TXN-002234,2022-12-15,2022,12,Q4,CUST-00313,Toyota Land Cruiser,expedition,Southeast,suspension,Icon,2,3865.98,7731.96,18-25,event,None
TXN-000739,2022-12-17,2022,12,Q4,CUST-00010,RAM 2500,expedition,Southeast,communication,OnX,1,316.05,316.05,46-55,online,None
TXN-002543,2022-12-18,2022,12,Q4,CUST-01200,Land Rover Defender,expedition,Southeast,suspension,Bilstein,1,4118.58,4118.58,46-55,online,None
TXN-001573,2022-12-18,2022,12,Q4,CUST-00067,Ford Bronco,mid,Southeast,lighting,KC HiLiTES,2,766.7,1533.4,55+,in_store,None
TXN-002959,2022-12-19,2022,12,Q4,CUST-00781,Toyota Tacoma,mid,Rocky_Mountain,lighting,KC HiLiTES,3,221.14,663.42,46-55,event,None
TXN-000100,2022-12-20,2022,12,Q4,CUST-00693,Toyota Land Cruiser,expedition,Southwest,navigation,Magellan,2,691.12,1382.24,55+,online,None
TXN-002757,2022-12-20,2022,12,Q4,CUST-01073,Land Rover Defender,expedition,Southeast,protection,Addictive Desert Designs,4,1630.98,6523.92,36-45,in_store,None
TXN-002249,2022-12-21,2022,12,Q4,CUST-00361,RAM 2500,expedition,Southeast,communication,Uniden,2,1014.87,2029.74,18-25,in_store,None
TXN-003226,2022-12-21,2022,12,Q4,CUST-00332,Toyota Tacoma,mid,Southeast,protection,ARB,2,1751.29,3502.58,36-45,online,None
TXN-000189,2022-12-21,2022,12,Q4,CUST-00020,Jeep Gladiator,mid,Southeast,recovery,ARB,1,570.6,570.6,18-25,online,None
TXN-003397,2022-12-22,2022,12,Q4,CUST-00077,RAM 2500,expedition,Pacific_Northwest,water_systems,LifeStraw,3,1104.81,3314.43,36-45,dealer,None
TXN-000228,2022-12-22,2022,12,Q4,CUST-00386,Land Rover Defender,expedition,Texas_Mexico_Border,water_systems,ARB,2,616.51,1233.02,36-45,in_store,None
TXN-001795,2022-12-23,2022,12,Q4,CUST-00816,Ford F-150 Raptor,baja_prerunner,Texas_Mexico_Border,wheels_tires,KMC,1,8041.02,8041.02,36-45,dealer,None
TXN-001371,2022-12-23,2022,12,Q4,CUST-00072,Jeep Wrangler,entry,Southwest,power,Jackery,1,298.13,298.13,26-35,online,None
TXN-001329,2022-12-23,2022,12,Q4,CUST-00835,Jeep Wrangler,entry,Southeast,power,Victron,1,166.0,166.0,36-45,in_store,None
TXN-003218,2022-12-24,2022,12,Q4,CUST-00327,RAM 2500,expedition,Southwest,lighting,Rigid Industries,1,1279.75,1279.75,46-55,event,None
TXN-001591,2022-12-25,2022,12,Q4,CUST-00817,Toyota 4Runner,expedition,Southeast,water_systems,LifeStraw,1,1048.33,1048.33,36-45,in_store,None
TXN-001463,2022-12-25,2022,12,Q4,CUST-00648,Ford Bronco,mid,Southeast,wheels_tires,Falken,2,1019.29,2038.58,46-55,online,None
TXN-000604,2022-12-25,2022,12,Q4,CUST-00090,RAM 2500,expedition,Pacific_Northwest,wheels_tires,Nitto,4,2733.78,10935.12,36-45,online,None
TXN-002681,2022-12-25,2022,12,Q4,CUST-01198,RAM 2500,expedition,Southeast,power,Jackery,1,2485.27,2485.27,36-45,online,None
TXN-001624,2022-12-25,2022,12,Q4,CUST-00519,Jeep Gladiator,mid,Pacific_Northwest,shelter,Front Runner,1,1724.3,1724.3,36-45,online,None
TXN-002743,2022-12-25,2022,12,Q4,CUST-00530,Toyota Land Cruiser,expedition,Pacific_Northwest,lighting,Baja Designs,3,709.98,2129.94,46-55,online,None
TXN-002205,2022-12-26,2022,12,Q4,CUST-00944,Ford Bronco,mid,Southwest,water_systems,LifeStraw,1,368.53,368.53,36-45,in_store,None
TXN-000073,2022-12-26,2022,12,Q4,CUST-00987,Land Rover Defender,expedition,Texas_Mexico_Border,navigation,Magellan,3,1064.38,3193.14,26-35,event,None
TXN-000209,2022-12-26,2022,12,Q4,CUST-00551,Ford F-150 Raptor,baja_prerunner,Southwest,power,Victron,1,1751.51,1751.51,26-35,online,None
TXN-002753,2022-12-26,2022,12,Q4,CUST-01028,Toyota 4Runner,expedition,Texas_Mexico_Border,protection,Metalmil,1,3055.61,3055.61,26-35,event,None
TXN-001923,2022-12-27,2022,12,Q4,CUST-00964,Jeep Wrangler,entry,Southwest,power,Goal Zero,1,327.88,327.88,18-25,in_store,None
TXN-002568,2022-12-27,2022,12,Q4,CUST-00256,RAM 2500,expedition,Texas_Mexico_Border,recovery,Viair,1,1058.02,1058.02,36-45,online,None
TXN-002096,2022-12-27,2022,12,Q4,CUST-00595,Toyota Land Cruiser,expedition,Southeast,recovery,Viair,1,502.31,502.31,46-55,online,None
TXN-003012,2022-12-27,2022,12,Q4,CUST-01044,RAM 2500,expedition,Rocky_Mountain,water_systems,ARB,1,851.74,851.74,36-45,online,None
TXN-002227,2022-12-27,2022,12,Q4,CUST-00559,Ford Bronco,mid,Rocky_Mountain,navigation,Magellan,1,433.6,433.6,55+,online,None
TXN-000279,2022-12-29,2022,12,Q4,CUST-00858,Ford Bronco,mid,Southeast,lighting,Diode Dynamics,2,563.7,1127.4,36-45,dealer,None
TXN-002322,2022-12-29,2022,12,Q4,CUST-00636,Toyota Tundra TRD Pro,baja_prerunner,Southwest,communication,OnX,1,507.66,507.66,36-45,in_store,None
TXN-002758,2022-12-29,2022,12,Q4,CUST-00415,Jeep Gladiator,mid,Southeast,protection,Fab Fours,3,1363.69,4091.07,36-45,in_store,None
TXN-000026,2022-12-29,2022,12,Q4,CUST-00964,Land Rover Defender,expedition,Pacific_Northwest,protection,Metalmil,1,3362.12,3362.12,26-35,dealer,None
TXN-001416,2022-12-31,2022,12,Q4,CUST-00522,Toyota Tacoma,mid,Southeast,wheels_tires,Method Race Wheels,1,1284.21,1284.21,36-45,online,None
TXN-001211,2022-12-31,2022,12,Q4,CUST-00081,Toyota Tacoma,mid,Southeast,lighting,Diode Dynamics,4,215.24,860.96,55+,in_store,None
TXN-002015,2022-12-31,2022,12,Q4,CUST-01126,Toyota Tacoma,mid,Southeast,protection,Metalmil,1,1537.56,1537.56,36-45,event,None
TXN-000867,2022-12-31,2022,12,Q4,CUST-00385,Toyota 4Runner,expedition,Texas_Mexico_Border,water_systems,Sawyer,2,1123.13,2246.26,46-55,in_store,None
TXN-002768,2022-12-31,2022,12,Q4,CUST-00227,Toyota Tacoma,mid,Texas_Mexico_Border,power,Jackery,1,869.21,869.21,55+,online,None
TXN-000855,2022-12-31,2022,12,Q4,CUST-00532,Land Rover Defender,expedition,Rocky_Mountain,protection,Metalmil,3,1818.4,5455.2,26-35,dealer,None
TXN-000430,2023-01-01,2023,1,Q1,CUST-00150,RAM 2500,expedition,Pacific_Northwest,communication,OnX,2,1121.35,2242.7,46-55,in_store,None
TXN-001429,2023-01-02,2023,1,Q1,CUST-00995,Custom Trophy Truck,baja_prerunner,Southwest,shelter,iKamper,1,1704.23,1704.23,46-55,in_store,None
TXN-001743,2023-01-03,2023,1,Q1,CUST-00039,RAM 1500 TRX,baja_prerunner,Texas_Mexico_Border,recovery,Factor 55,1,1369.91,1369.91,46-55,dealer,None
TXN-001642,2023-01-03,2023,1,Q1,CUST-00377,Toyota Tacoma,mid,Southwest,water_systems,National Luna,1,217.68,217.68,36-45,in_store,None
TXN-001781,2023-01-04,2023,1,Q1,CUST-00121,Toyota Land Cruiser,expedition,Rocky_Mountain,lighting,Rigid Industries,1,1101.99,1101.99,46-55,online,None
TXN-000810,2023-01-04,2023,1,Q1,CUST-00070,Toyota Tacoma,mid,Pacific_Northwest,protection,Addictive Desert Designs,2,1424.8,2849.6,36-45,in_store,None
TXN-002632,2023-01-05,2023,1,Q1,CUST-00445,Nissan Frontier Pro-4X,baja_prerunner,Southwest,recovery,ARB,1,1131.24,1131.24,46-55,online,None
TXN-002366,2023-01-06,2023,1,Q1,CUST-00902,Jeep Wrangler,entry,Southeast,navigation,TomTom,3,198.18,594.54,36-45,event,None
TXN-001556,2023-01-06,2023,1,Q1,CUST-00924,Ford Bronco,mid,Pacific_Northwest,power,Battle Born,2,715.54,1431.08,36-45,dealer,None
TXN-001930,2023-01-07,2023,1,Q1,CUST-00868,Ford Bronco,mid,Southeast,suspension,King,1,1449.79,1449.79,36-45,online,None
TXN-002966,2023-01-09,2023,1,Q1,CUST-00147,Land Rover Defender,expedition,Pacific_Northwest,wheels_tires,KMC,1,4886.64,4886.64,26-35,dealer,None
TXN-003368,2023-01-09,2023,1,Q1,CUST-01086,Ford Bronco,mid,Rocky_Mountain,lighting,KC HiLiTES,1,556.4,556.4,26-35,dealer,None
TXN-000629,2023-01-10,2023,1,Q1,CUST-00256,RAM 2500,expedition,Texas_Mexico_Border,wheels_tires,Falken,1,4545.73,4545.73,18-25,in_store,None
TXN-002859,2023-01-10,2023,1,Q1,CUST-00801,Ford Bronco,mid,Pacific_Northwest,water_systems,National Luna,1,393.39,393.39,26-35,dealer,None
TXN-002845,2023-01-11,2023,1,Q1,CUST-00716,Ford Bronco,mid,Rocky_Mountain,wheels_tires,BFGoodrich,4,2441.39,9765.56,36-45,online,None
TXN-002396,2023-01-11,2023,1,Q1,CUST-00985,Toyota Land Cruiser,expedition,Pacific_Northwest,suspension,Bilstein,3,2911.11,8733.33,36-45,online,None
TXN-002082,2023-01-11,2023,1,Q1,CUST-00202,Toyota Land Cruiser,expedition,Rocky_Mountain,navigation,OnX Offroad,1,558.5,558.5,46-55,event,None
TXN-002602,2023-01-13,2023,1,Q1,CUST-00050,Toyota Land Cruiser,expedition,Southeast,suspension,King,1,1511.73,1511.73,55+,in_store,None
TXN-003212,2023-01-14,2023,1,Q1,CUST-00331,RAM 2500,expedition,Pacific_Northwest,navigation,Garmin,1,587.09,587.09,46-55,online,None
TXN-000479,2023-01-14,2023,1,Q1,CUST-00496,Ford Bronco,mid,Rocky_Mountain,shelter,Cascadia Vehicle Tents,1,824.78,824.78,36-45,event,None
TXN-001631,2023-01-16,2023,1,Q1,CUST-00930,Ford Bronco,mid,Southeast,recovery,Viair,2,377.29,754.58,36-45,online,None
TXN-001557,2023-01-16,2023,1,Q1,CUST-00773,Jeep Gladiator,mid,Southeast,suspension,Bilstein,1,1226.14,1226.14,18-25,online,None
TXN-002265,2023-01-17,2023,1,Q1,CUST-00231,Ford Bronco,mid,Texas_Mexico_Border,power,Victron,3,994.16,2982.48,36-45,dealer,None
TXN-001305,2023-01-18,2023,1,Q1,CUST-00150,Toyota Tacoma,mid,Pacific_Northwest,navigation,Garmin,2,592.16,1184.32,36-45,dealer,None
TXN-003459,2023-01-18,2023,1,Q1,CUST-01046,RAM 1500 TRX,baja_prerunner,Southwest,power,Redarc,2,1809.93,3619.86,46-55,dealer,None
TXN-002835,2023-01-18,2023,1,Q1,CUST-00812,Jeep Gladiator,mid,Southwest,protection,ARB,1,992.0,992.0,36-45,online,None
TXN-001154,2023-01-18,2023,1,Q1,CUST-01180,Toyota 4Runner,expedition,Rocky_Mountain,lighting,Diode Dynamics,1,852.31,852.31,26-35,in_store,None
TXN-002807,2023-01-18,2023,1,Q1,CUST-00226,Toyota Land Cruiser,expedition,Southwest,navigation,Magellan,1,685.52,685.52,46-55,in_store,None
TXN-002647,2023-01-19,2023,1,Q1,CUST-00524,Jeep Wrangler,entry,Southeast,recovery,Warn,1,127.0,127.0,26-35,event,None
TXN-003190,2023-01-20,2023,1,Q1,CUST-00336,RAM 2500,expedition,Southeast,water_systems,ARB,1,1125.44,1125.44,46-55,dealer,None
TXN-001227,2023-01-21,2023,1,Q1,CUST-00763,Nissan Frontier Pro-4X,baja_prerunner,Texas_Mexico_Border,wheels_tires,Falken,1,9045.36,9045.36,36-45,online,None
TXN-000531,2023-01-21,2023,1,Q1,CUST-00045,Jeep Wrangler,entry,Southwest,protection,Frontrunner,1,350.46,350.46,36-45,online,None
TXN-001600,2023-01-22,2023,1,Q1,CUST-00449,RAM 1500 TRX,baja_prerunner,Texas_Mexico_Border,communication,Iridium,1,1657.24,1657.24,18-25,online,None
TXN-002064,2023-01-22,2023,1,Q1,CUST-00873,Toyota Land Cruiser,expedition,Texas_Mexico_Border,recovery,ARB,2,781.02,1562.04,36-45,online,None
TXN-003475,2023-01-23,2023,1,Q1,CUST-01106,Toyota 4Runner,expedition,Southeast,suspension,Old Man Emu,2,3093.27,6186.54,55+,online,None
TXN-000435,2023-01-24,2023,1,Q1,CUST-00921,Nissan Frontier Pro-4X,baja_prerunner,Texas_Mexico_Border,protection,ARB,2,5860.45,11720.9,36-45,dealer,None
TXN-000130,2023-01-24,2023,1,Q1,CUST-00441,Toyota Land Cruiser,expedition,Texas_Mexico_Border,shelter,ARB,1,3846.65,3846.65,36-45,dealer,None
TXN-002654,2023-01-24,2023,1,Q1,CUST-01029,Ford Bronco,mid,Texas_Mexico_Border,navigation,Gaia GPS,1,422.25,422.25,46-55,online,None
TXN-003001,2023-01-24,2023,1,Q1,CUST-01187,Jeep Gladiator,mid,Rocky_Mountain,recovery,Smittybilt,2,689.19,1378.38,26-35,online,None
TXN-000973,2023-01-24,2023,1,Q1,CUST-00235,Toyota 4Runner,expedition,Pacific_Northwest,protection,ARB,2,2347.38,4694.76,46-55,in_store,None
TXN-002620,2023-01-25,2023,1,Q1,CUST-00808,Land Rover Defender,expedition,Southeast,suspension,Fox,2,3521.12,7042.24,55+,online,None
TXN-002911,2023-01-25,2023,1,Q1,CUST-00882,Ford Bronco,mid,Rocky_Mountain,power,Battle Born,1,469.05,469.05,26-35,event,None
TXN-001177,2023-01-25,2023,1,Q1,CUST-00637,Land Rover Defender,expedition,Southeast,lighting,KC HiLiTES,3,1254.94,3764.82,36-45,in_store,None
TXN-000160,2023-01-26,2023,1,Q1,CUST-00428,Toyota 4Runner,expedition,Southwest,lighting,Baja Designs,2,1046.34,2092.68,46-55,in_store,None
TXN-000953,2023-01-29,2023,1,Q1,CUST-00540,RAM 2500,expedition,Pacific_Northwest,water_systems,LifeStraw,2,936.07,1872.14,55+,event,None
TXN-003392,2023-01-30,2023,1,Q1,CUST-01022,RAM 2500,expedition,Rocky_Mountain,lighting,Diode Dynamics,4,411.46,1645.84,26-35,online,None
TXN-001704,2023-01-30,2023,1,Q1,CUST-00185,Nissan Frontier Pro-4X,baja_prerunner,Southwest,lighting,KC HiLiTES,1,2586.32,2586.32,55+,event,None
TXN-003112,2023-01-31,2023,1,Q1,CUST-00131,Jeep Wrangler,entry,Texas_Mexico_Border,lighting,Baja Designs,2,259.8,519.6,36-45,online,None
TXN-000888,2023-01-31,2023,1,Q1,CUST-00064,Jeep Wrangler,entry,Texas_Mexico_Border,recovery,Viair,3,376.42,1129.26,36-45,in_store,None
TXN-003461,2023-01-31,2023,1,Q1,CUST-00288,Toyota 4Runner,expedition,Southeast,protection,ARB,1,3602.65,3602.65,36-45,in_store,None
TXN-002727,2023-02-01,2023,2,Q1,CUST-00804,Toyota Land Cruiser,expedition,Southeast,suspension,Icon,1,3956.1,3956.1,26-35,in_store,None
TXN-001432,2023-02-01,2023,2,Q1,CUST-01085,Toyota Tacoma,mid,Southeast,suspension,Icon,2,1355.28,2710.56,26-35,in_store,None
TXN-002018,2023-02-02,2023,2,Q1,CUST-00635,Jeep Gladiator,mid,Southeast,communication,Garmin,2,468.77,937.54,36-45,online,None
TXN-003312,2023-02-03,2023,2,Q1,CUST-01078,Toyota Tacoma,mid,Southeast,wheels_tires,BFGoodrich,1,2139.84,2139.84,55+,in_store,None
TXN-002650,2023-02-04,2023,2,Q1,CUST-00165,Jeep Gladiator,mid,Southwest,suspension,Bilstein,2,1827.08,3654.16,36-45,in_store,None
TXN-002341,2023-02-04,2023,2,Q1,CUST-00769,Jeep Gladiator,mid,Southwest,wheels_tires,KMC,4,2260.03,9040.12,26-35,dealer,None
